dateRep,AW,AF,AO,AI,AL,AD,AE,AR,AM,AG,AU,AT,AZ,BI,BE,BJ,BF,BD,BG,BH,BS,BA,BY,BZ,BM,BO,BR,BB,BN,BT,BW,CF,CA,CH,CL,CN,CI,CM,CD,CG,CO,KM,CV,CR,CU,CW,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,ES,EE,ET,FI,FJ,FR,FO,GA,GB,GE,GG,GH,GI,GN,GM,GW,GQ,GR,GD,GL,GT,GU,GY,HN,HR,HT,HU,ID,IM,IN,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LT,LU,LV,MA,MC,MD,MG,MV,MX,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MU,MW,MY,NA,NC,NE,NG,NI,NL,NO,NP,NZ,OM,PK,PA,PE,PH,PG,PL,PR,PT,PY,PS,PF,QA,RO,RU,RW,SA,SD,SN,SG,SL,SV,SM,SO,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TL,TT,TN,TR,TW,TZ,UG,UA,UY,US,UZ,VA,VC,VE,VG,VI,VN,YE,ZA,ZM,ZW,World,Europe
2020-03-14,2.0,7.0,0.0,0.0,33.0,2.0,85.0,34.0,13.0,0.0,197.0,504.0,13.0,0.0,559.0,0.0,2.0,3.0,31.0,210.0,0.0,3.0,21.0,0.0,0.0,10.0,98.0,0.0,37.0,1.0,0.0,0.0,176.0,1121.0,43.0,80973.0,1.0,2.0,2.0,0.0,16.0,0.0,0.0,26.0,4.0,1.0,0.0,14.0,150.0,3795.0,0.0,0.0,804.0,11.0,26.0,23.0,93.0,0.0,4231.0,79.0,1.0,183.0,0.0,3661.0,0.0,1.0,707.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1.0,3.0,31.0,0.0,25.0,69.0,0.0,83.0,91.0,11364.0,85.0,117.0,116.0,17660.0,8.0,0.0,1.0,716.0,0.0,1.0,0.0,5.0,0.0,8086.0,100.0,0.0,66.0,0.0,0.0,0.0,4.0,6.0,6.0,38.0,19.0,7.0,1.0,8.0,0.0,9.0,26.0,13.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,2.0,0.0,804.0,621.0,1.0,6.0,20.0,21.0,36.0,38.0,64.0,0.0,68.0,0.0,112.0,7.0,35.0,0.0,320.0,89.0,45.0,0.0,86.0,1.0,19.0,200.0,0.0,0.0,73.0,0.0,41.0,0.0,0.0,0.0,30.0,141.0,775.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,16.0,2.0,53.0,0.0,0.0,3.0,0.0,2174.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,0.0,24.0,0.0,0.0,142563.0,36241.0
2020-03-15,2.0,10.0,0.0,0.0,38.0,2.0,85.0,45.0,20.0,1.0,249.0,655.0,19.0,0.0,689.0,0.0,3.0,3.0,41.0,211.0,0.0,3.0,21.0,0.0,0.0,10.0,121.0,0.0,40.0,1.0,0.0,0.0,244.0,1359.0,61.0,80995.0,4.0,3.0,2.0,0.0,34.0,0.0,0.0,27.0,4.0,1.0,0.0,21.0,214.0,4838.0,0.0,0.0,827.0,11.0,37.0,28.0,93.0,0.0,5753.0,115.0,1.0,210.0,0.0,4499.0,0.0,1.0,1140.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,228.0,0.0,0.0,1.0,0.0,1.0,3.0,37.0,0.0,31.0,96.0,0.0,90.0,129.0,12729.0,85.0,138.0,178.0,21157.0,8.0,0.0,1.0,780.0,6.0,1.0,0.0,7.0,0.0,8162.0,104.0,0.0,93.0,0.0,0.0,2.0,4.0,11.0,9.0,38.0,26.0,18.0,3.0,20.0,0.0,9.0,41.0,13.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,238.0,2.0,0.0,0.0,2.0,0.0,959.0,907.0,1.0,8.0,20.0,30.0,43.0,43.0,111.0,0.0,104.0,0.0,169.0,7.0,38.0,0.0,337.0,113.0,59.0,1.0,86.0,1.0,21.0,214.0,0.0,0.0,92.0,0.0,46.0,0.0,0.0,1.0,44.0,181.0,924.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,82.0,0.0,0.0,2.0,16.0,2.0,59.0,0.0,0.0,3.0,6.0,2951.0,0.0,1.0,1.0,10.0,0.0,0.0,53.0,0.0,24.0,0.0,0.0,154078.0,44912.0
2020-03-16,2.0,16.0,0.0,0.0,42.0,5.0,86.0,56.0,30.0,1.0,298.0,860.0,19.0,0.0,886.0,0.0,3.0,3.0,51.0,214.0,1.0,18.0,27.0,0.0,0.0,10.0,200.0,0.0,50.0,1.0,0.0,1.0,304.0,2200.0,75.0,81020.0,4.0,4.0,2.0,1.0,45.0,0.0,0.0,35.0,4.0,1.0,0.0,30.0,298.0,6012.0,0.0,0.0,875.0,11.0,48.0,37.0,110.0,0.0,7753.0,171.0,4.0,267.0,0.0,5423.0,0.0,1.0,1391.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,331.0,0.0,0.0,1.0,0.0,4.0,6.0,48.0,0.0,39.0,117.0,0.0,93.0,169.0,13938.0,124.0,178.0,250.0,24747.0,10.0,0.0,15.0,814.0,9.0,3.0,0.0,12.0,0.0,8236.0,112.0,0.0,99.0,0.0,0.0,2.0,7.0,19.0,14.0,77.0,31.0,28.0,7.0,23.0,0.0,13.0,53.0,13.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,428.0,2.0,0.0,0.0,2.0,0.0,1135.0,1077.0,1.0,8.0,22.0,31.0,43.0,71.0,140.0,0.0,125.0,0.0,245.0,8.0,38.0,0.0,401.0,139.0,63.0,5.0,118.0,1.0,26.0,226.0,0.0,0.0,98.0,0.0,55.0,0.0,0.0,1.0,61.0,219.0,1032.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,114.0,0.0,0.0,4.0,18.0,18.0,59.0,0.0,0.0,3.0,8.0,3774.0,6.0,1.0,1.0,15.0,0.0,0.0,57.0,0.0,51.0,0.0,0.0,166720.0,54432.0
2020-03-17,2.0,21.0,0.0,0.0,51.0,14.0,98.0,65.0,52.0,1.0,375.0,1016.0,19.0,0.0,1085.0,1.0,20.0,5.0,62.0,221.0,1.0,21.0,36.0,0.0,0.0,11.0,234.0,0.0,54.0,1.0,0.0,1.0,424.0,2200.0,156.0,81063.0,5.0,4.0,3.0,1.0,57.0,0.0,0.0,41.0,4.0,1.0,0.0,40.0,344.0,7156.0,0.0,0.0,932.0,11.0,58.0,58.0,126.0,0.0,9191.0,205.0,5.0,272.0,0.0,6633.0,0.0,1.0,1543.0,33.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,352.0,0.0,0.0,6.0,0.0,4.0,8.0,56.0,0.0,50.0,134.0,0.0,125.0,223.0,14991.0,124.0,199.0,260.0,27980.0,10.0,0.0,16.0,829.0,11.0,3.0,0.0,24.0,0.0,8320.0,123.0,0.0,120.0,1.0,0.0,2.0,7.0,29.0,17.0,81.0,36.0,37.0,9.0,29.0,0.0,13.0,82.0,19.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,553.0,2.0,0.0,0.0,2.0,0.0,1413.0,1169.0,1.0,8.0,24.0,187.0,69.0,86.0,142.0,0.0,177.0,0.0,331.0,9.0,39.0,0.0,439.0,184.0,93.0,5.0,133.0,1.0,27.0,243.0,0.0,0.0,102.0,1.0,57.0,0.0,0.0,1.0,84.0,253.0,1121.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,5.0,20.0,47.0,67.0,1.0,0.0,5.0,29.0,4661.0,8.0,1.0,1.0,33.0,0.0,0.0,61.0,0.0,62.0,0.0,0.0,179396.0,63897.0
2020-03-18,2.0,22.0,0.0,0.0,55.0,14.0,113.0,79.0,78.0,1.0,454.0,1332.0,28.0,0.0,1243.0,1.0,20.0,8.0,81.0,237.0,1.0,21.0,36.0,0.0,0.0,12.0,291.0,1.0,56.0,1.0,0.0,1.0,569.0,2650.0,201.0,81086.0,5.0,10.0,3.0,1.0,65.0,0.0,0.0,50.0,7.0,1.0,0.0,40.0,434.0,8198.0,0.0,0.0,1024.0,11.0,60.0,111.0,166.0,0.0,11178.0,225.0,5.0,319.0,0.0,7730.0,0.0,1.0,1950.0,34.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,387.0,0.0,0.0,6.0,0.0,4.0,9.0,69.0,0.0,50.0,172.0,0.0,137.0,292.0,16169.0,154.0,247.0,427.0,31506.0,13.0,0.0,35.0,873.0,33.0,4.0,0.0,24.0,0.0,8413.0,130.0,0.0,120.0,2.0,0.0,2.0,7.0,42.0,25.0,140.0,61.0,44.0,9.0,30.0,0.0,13.0,93.0,31.0,0.0,38.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,673.0,2.0,0.0,0.0,3.0,0.0,1705.0,1308.0,1.0,20.0,24.0,187.0,86.0,117.0,187.0,0.0,238.0,0.0,448.0,11.0,41.0,0.0,442.0,217.0,114.0,7.0,133.0,1.0,31.0,266.0,0.0,0.0,104.0,1.0,72.0,0.0,0.0,1.0,97.0,275.0,1167.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,7.0,24.0,98.0,77.0,1.0,0.0,14.0,50.0,6427.0,16.0,1.0,1.0,33.0,0.0,0.0,68.0,0.0,85.0,0.0,0.0,194128.0,74413.0
2020-03-19,2.0,22.0,0.0,0.0,59.0,53.0,113.0,97.0,115.0,1.0,565.0,1646.0,34.0,0.0,1486.0,1.0,26.0,10.0,92.0,256.0,1.0,36.0,46.0,0.0,0.0,12.0,428.0,1.0,68.0,1.0,0.0,1.0,690.0,3010.0,238.0,81130.0,6.0,10.0,14.0,3.0,102.0,0.0,0.0,69.0,11.0,1.0,0.0,58.0,522.0,10999.0,1.0,0.0,1115.0,21.0,72.0,168.0,196.0,0.0,13716.0,258.0,6.0,369.0,0.0,9134.0,0.0,3.0,2630.0,34.0,0.0,7.0,0.0,1.0,1.0,0.0,3.0,418.0,0.0,0.0,8.0,3.0,5.0,12.0,81.0,0.0,73.0,172.0,0.0,165.0,366.0,17361.0,164.0,250.0,433.0,35713.0,15.0,0.0,52.0,914.0,37.0,7.0,3.0,24.0,0.0,8565.0,142.0,0.0,133.0,2.0,0.0,2.0,25.0,42.0,33.0,210.0,71.0,54.0,9.0,36.0,0.0,13.0,118.0,42.0,0.0,48.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,790.0,2.0,0.0,0.0,8.0,1.0,2051.0,1423.0,1.0,28.0,39.0,302.0,109.0,145.0,202.0,0.0,287.0,0.0,642.0,11.0,44.0,3.0,452.0,260.0,147.0,11.0,171.0,2.0,36.0,313.0,0.0,1.0,109.0,1.0,94.0,0.0,0.0,1.0,107.0,286.0,1301.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,9.0,29.0,191.0,108.0,3.0,0.0,19.0,79.0,9415.0,23.0,1.0,1.0,33.0,0.0,0.0,76.0,0.0,116.0,2.0,0.0,212434.0,86949.0
2020-03-20,4.0,22.0,0.0,0.0,70.0,75.0,140.0,128.0,122.0,1.0,709.0,2196.0,44.0,0.0,1795.0,2.0,33.0,10.0,105.0,269.0,3.0,44.0,57.0,0.0,2.0,15.0,621.0,2.0,73.0,1.0,0.0,1.0,846.0,3888.0,342.0,81229.0,9.0,14.0,14.0,3.0,128.0,0.0,0.0,87.0,16.0,3.0,1.0,58.0,694.0,13957.0,1.0,0.0,1151.0,21.0,90.0,199.0,210.0,0.0,17147.0,267.0,7.0,400.0,1.0,10995.0,72.0,3.0,3277.0,40.0,1.0,11.0,10.0,1.0,1.0,0.0,4.0,464.0,0.0,2.0,9.0,12.0,5.0,24.0,104.0,2.0,85.0,227.0,0.0,191.0,557.0,18407.0,177.0,330.0,677.0,41035.0,16.0,5.0,56.0,950.0,49.0,7.0,6.0,24.0,0.0,8652.0,148.0,0.0,149.0,2.0,0.0,2.0,25.0,53.0,48.0,345.0,86.0,63.0,11.0,49.0,0.0,13.0,164.0,48.0,0.0,53.0,0.0,13.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,900.0,2.0,0.0,0.0,8.0,1.0,2460.0,1552.0,1.0,39.0,39.0,478.0,137.0,234.0,230.0,0.0,355.0,0.0,785.0,13.0,47.0,3.0,460.0,277.0,199.0,11.0,238.0,2.0,36.0,345.0,0.0,1.0,126.0,1.0,126.0,0.0,0.0,1.0,123.0,319.0,1423.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,212.0,0.0,0.0,9.0,39.0,359.0,108.0,3.0,0.0,26.0,94.0,14250.0,23.0,1.0,1.0,33.0,0.0,0.0,87.0,0.0,150.0,2.0,0.0,241657.0,108084.0
2020-03-21,4.0,24.0,0.0,0.0,70.0,75.0,140.0,158.0,136.0,1.0,874.0,2649.0,44.0,0.0,2257.0,2.0,40.0,17.0,127.0,285.0,4.0,44.0,57.0,0.0,2.0,19.0,904.0,6.0,78.0,2.0,0.0,1.0,971.0,4840.0,434.0,81281.0,14.0,27.0,14.0,3.0,158.0,0.0,2.0,113.0,21.0,3.0,3.0,67.0,904.0,16662.0,1.0,0.0,1255.0,34.0,102.0,426.0,256.0,0.0,19980.0,283.0,9.0,450.0,1.0,12612.0,80.0,3.0,3983.0,43.0,1.0,16.0,10.0,2.0,1.0,0.0,4.0,495.0,0.0,2.0,13.0,14.0,5.0,24.0,126.0,2.0,103.0,309.0,1.0,231.0,683.0,19644.0,193.0,409.0,712.0,47021.0,19.0,12.0,69.0,1007.0,53.0,7.0,6.0,47.0,0.0,8799.0,159.0,0.0,163.0,2.0,0.0,2.0,34.0,66.0,69.0,484.0,111.0,86.0,12.0,66.0,3.0,13.0,203.0,70.0,0.0,64.0,0.0,14.0,6.0,0.0,0.0,2.0,1.0,12.0,0.0,1030.0,3.0,2.0,1.0,12.0,2.0,2994.0,1742.0,1.0,53.0,48.0,495.0,200.0,263.0,230.0,1.0,425.0,0.0,1020.0,18.0,48.0,15.0,470.0,308.0,253.0,17.0,274.0,2.0,47.0,385.0,0.0,3.0,151.0,1.0,135.0,0.0,0.0,1.0,137.0,341.0,1623.0,1.0,1.0,7.0,0.0,0.0,1.0,9.0,366.0,0.0,0.0,9.0,54.0,670.0,135.0,3.0,0.0,26.0,110.0,19624.0,33.0,1.0,1.0,36.0,0.0,0.0,88.0,0.0,205.0,2.0,1.0,270396.0,127807.0
2020-03-22,4.0,24.0,2.0,0.0,76.0,88.0,153.0,225.0,160.0,1.0,1098.0,3024.0,53.0,0.0,2815.0,2.0,64.0,24.0,163.0,306.0,4.0,92.0,76.0,0.0,2.0,20.0,1128.0,14.0,83.0,2.0,0.0,3.0,1302.0,6077.0,537.0,81346.0,17.0,27.0,23.0,4.0,210.0,0.0,3.0,117.0,25.0,3.0,3.0,84.0,995.0,18610.0,1.0,0.0,1326.0,112.0,139.0,532.0,285.0,1.0,24926.0,306.0,9.0,521.0,2.0,14459.0,92.0,3.0,5018.0,49.0,1.0,21.0,10.0,2.0,1.0,0.0,6.0,530.0,0.0,2.0,17.0,15.0,5.0,26.0,206.0,2.0,131.0,450.0,2.0,320.0,785.0,20610.0,214.0,473.0,883.0,53578.0,19.0,12.0,84.0,1054.0,56.0,7.0,14.0,51.0,0.0,8897.0,176.0,0.0,230.0,3.0,0.0,2.0,36.0,78.0,105.0,670.0,124.0,96.0,18.0,80.0,3.0,13.0,251.0,85.0,0.0,73.0,0.0,14.0,10.0,0.0,0.0,2.0,1.0,14.0,0.0,1183.0,3.0,4.0,1.0,22.0,2.0,3631.0,1926.0,1.0,66.0,52.0,646.0,245.0,318.0,380.0,1.0,536.0,0.0,1280.0,22.0,52.0,17.0,481.0,367.0,306.0,17.0,392.0,2.0,56.0,432.0,0.0,3.0,151.0,1.0,149.0,0.0,0.0,5.0,178.0,383.0,1746.0,1.0,1.0,7.0,0.0,0.0,2.0,15.0,599.0,0.0,1.0,49.0,60.0,947.0,153.0,6.0,1.0,41.0,135.0,26747.0,33.0,1.0,1.0,36.0,0.0,0.0,95.0,0.0,240.0,2.0,2.0,304515.0,150494.0
2020-03-23,4.0,34.0,2.0,0.0,89.0,113.0,153.0,266.0,190.0,1.0,1709.0,3631.0,65.0,0.0,3401.0,2.0,64.0,27.0,185.0,334.0,4.0,125.0,76.0,0.0,6.0,27.0,1546.0,17.0,88.0,2.0,0.0,4.0,1430.0,6971.0,632.0,81484.0,25.0,27.0,26.0,4.0,235.0,0.0,3.0,134.0,35.0,3.0,3.0,95.0,1165.0,22672.0,1.0,1.0,1395.0,202.0,201.0,789.0,294.0,1.0,28572.0,326.0,11.0,626.0,3.0,16018.0,115.0,6.0,5683.0,54.0,17.0,24.0,15.0,2.0,1.0,0.0,6.0,624.0,1.0,2.0,19.0,27.0,5.0,27.0,235.0,2.0,167.0,514.0,2.0,439.0,906.0,21638.0,233.0,568.0,1071.0,59138.0,19.0,15.0,99.0,1086.0,60.0,15.0,14.0,86.0,0.0,8961.0,188.0,0.0,248.0,3.0,0.0,2.0,46.0,87.0,143.0,798.0,139.0,115.0,23.0,94.0,3.0,13.0,316.0,114.0,0.0,90.0,0.0,21.0,10.0,0.0,1.0,2.0,1.0,28.0,0.0,1306.0,3.0,5.0,1.0,30.0,2.0,4204.0,2132.0,1.0,102.0,55.0,784.0,313.0,363.0,380.0,1.0,634.0,0.0,1600.0,22.0,59.0,18.0,494.0,433.0,438.0,19.0,511.0,2.0,67.0,455.0,0.0,3.0,151.0,1.0,188.0,0.0,0.0,5.0,185.0,414.0,1906.0,4.0,1.0,7.0,1.0,0.0,2.0,15.0,721.0,0.0,1.0,50.0,75.0,1236.0,165.0,12.0,1.0,47.0,158.0,35206.0,46.0,1.0,1.0,36.0,0.0,0.0,121.0,0.0,274.0,3.0,2.0,337508.0,170453.0
2020-03-24,12.0,40.0,2.0,0.0,100.0,133.0,198.0,301.0,194.0,1.0,1823.0,4486.0,72.0,0.0,3743.0,5.0,75.0,33.0,201.0,339.0,4.0,129.0,81.0,1.0,6.0,28.0,1891.0,17.0,91.0,2.0,0.0,4.0,1646.0,8015.0,746.0,81553.0,25.0,56.0,26.0,4.0,306.0,0.0,3.0,158.0,40.0,6.0,3.0,116.0,1236.0,27436.0,3.0,1.0,1460.0,245.0,230.0,981.0,327.0,1.0,33089.0,352.0,11.0,700.0,4.0,19856.0,118.0,6.0,6650.0,61.0,20.0,27.0,15.0,2.0,2.0,0.0,9.0,695.0,1.0,4.0,20.0,29.0,5.0,30.0,306.0,5.0,187.0,579.0,13.0,492.0,1125.0,23049.0,266.0,588.0,1442.0,63927.0,19.0,18.0,112.0,1128.0,62.0,16.0,16.0,87.0,0.0,9037.0,189.0,0.0,267.0,3.0,0.0,2.0,46.0,97.0,179.0,875.0,180.0,134.0,23.0,109.0,17.0,13.0,367.0,136.0,0.0,107.0,2.0,27.0,10.0,0.0,1.0,2.0,1.0,36.0,0.0,1518.0,3.0,7.0,2.0,40.0,2.0,4749.0,2371.0,2.0,142.0,66.0,887.0,345.0,395.0,462.0,1.0,749.0,0.0,2060.0,27.0,59.0,23.0,501.0,576.0,438.0,36.0,562.0,2.0,79.0,509.0,0.0,5.0,187.0,1.0,222.0,0.0,0.0,6.0,191.0,442.0,2016.0,4.0,1.0,7.0,1.0,0.0,2.0,18.0,827.0,0.0,1.0,51.0,89.0,1529.0,195.0,12.0,9.0,73.0,162.0,46442.0,49.0,1.0,1.0,84.0,0.0,17.0,132.0,0.0,402.0,3.0,2.0,377211.0,194246.0
2020-03-25,17.0,42.0,2.0,0.0,123.0,164.0,248.0,387.0,265.0,3.0,2423.0,5282.0,87.0,0.0,4269.0,5.0,99.0,39.0,220.0,390.0,4.0,162.0,81.0,1.0,6.0,32.0,2201.0,18.0,104.0,2.0,0.0,4.0,1959.0,8789.0,922.0,81631.0,73.0,72.0,45.0,4.0,378.0,0.0,3.0,177.0,48.0,6.0,3.0,124.0,1394.0,31554.0,3.0,2.0,1591.0,312.0,264.0,1082.0,366.0,1.0,39673.0,369.0,11.0,792.0,5.0,22302.0,122.0,6.0,8077.0,70.0,23.0,53.0,15.0,4.0,3.0,0.0,9.0,743.0,1.0,4.0,21.0,32.0,5.0,36.0,382.0,7.0,226.0,686.0,23.0,562.0,1329.0,24811.0,316.0,648.0,1930.0,69176.0,21.0,18.0,127.0,1193.0,79.0,25.0,42.0,91.0,0.0,9137.0,191.0,2.0,304.0,3.0,1.0,2.0,47.0,102.0,209.0,1099.0,197.0,170.0,27.0,125.0,19.0,13.0,405.0,148.0,0.0,120.0,3.0,47.0,10.0,0.0,1.0,2.0,1.0,42.0,0.0,1624.0,3.0,9.0,7.0,44.0,2.0,5560.0,2566.0,3.0,189.0,84.0,991.0,443.0,416.0,552.0,1.0,901.0,0.0,2362.0,37.0,60.0,25.0,526.0,762.0,495.0,40.0,767.0,3.0,86.0,558.0,0.0,9.0,187.0,1.0,249.0,0.0,0.0,8.0,204.0,480.0,2272.0,4.0,1.0,7.0,1.0,1.0,3.0,18.0,934.0,0.0,1.0,57.0,114.0,1872.0,216.0,12.0,9.0,84.0,189.0,55231.0,55.0,1.0,1.0,91.0,0.0,17.0,137.0,0.0,557.0,3.0,2.0,416122.0,218186.0
2020-03-26,19.0,75.0,2.0,0.0,146.0,188.0,333.0,502.0,290.0,3.0,2799.0,5888.0,93.0,0.0,4937.0,5.0,114.0,39.0,242.0,419.0,5.0,181.0,86.0,2.0,6.0,39.0,2433.0,18.0,107.0,3.0,0.0,4.0,3385.0,9714.0,1142.0,81733.0,80.0,72.0,45.0,4.0,470.0,0.0,4.0,201.0,57.0,6.0,3.0,132.0,1654.0,36508.0,12.0,7.0,1724.0,392.0,302.0,1211.0,442.0,4.0,47610.0,404.0,12.0,880.0,5.0,25233.0,132.0,6.0,9529.0,73.0,30.0,68.0,26.0,4.0,3.0,0.0,11.0,821.0,1.0,5.0,24.0,37.0,5.0,52.0,418.0,8.0,261.0,790.0,23.0,649.0,1564.0,27017.0,346.0,737.0,2369.0,74386.0,25.0,18.0,153.0,1291.0,88.0,25.0,44.0,96.0,2.0,9241.0,195.0,2.0,333.0,3.0,1.0,3.0,51.0,102.0,274.0,1333.0,221.0,225.0,31.0,149.0,19.0,13.0,475.0,177.0,2.0,129.0,3.0,53.0,10.0,0.0,5.0,2.0,1.0,48.0,0.0,1796.0,4.0,14.0,7.0,51.0,2.0,6412.0,2916.0,3.0,262.0,99.0,1057.0,588.0,558.0,636.0,1.0,1051.0,0.0,2995.0,41.0,62.0,25.0,537.0,906.0,658.0,41.0,900.0,3.0,99.0,568.0,0.0,13.0,208.0,1.0,303.0,0.0,0.0,8.0,216.0,528.0,2510.0,4.0,2.0,7.0,1.0,1.0,3.0,23.0,1045.0,0.0,1.0,60.0,173.0,2433.0,235.0,12.0,14.0,113.0,217.0,69194.0,65.0,1.0,1.0,106.0,0.0,17.0,153.0,0.0,709.0,12.0,3.0,467325.0,247684.0
2020-03-27,28.0,75.0,3.0,2.0,174.0,224.0,333.0,589.0,329.0,7.0,3166.0,7029.0,122.0,0.0,6235.0,6.0,146.0,48.0,264.0,458.0,9.0,181.0,86.0,2.0,15.0,61.0,2915.0,24.0,114.0,3.0,0.0,5.0,4018.0,10714.0,1306.0,81827.0,96.0,88.0,54.0,4.0,491.0,0.0,5.0,231.0,67.0,7.0,6.0,146.0,2062.0,42288.0,12.0,11.0,1877.0,488.0,367.0,1403.0,456.0,6.0,56188.0,538.0,12.0,958.0,5.0,29155.0,140.0,7.0,11658.0,79.0,34.0,132.0,35.0,5.0,3.0,2.0,12.0,892.0,7.0,6.0,25.0,49.0,5.0,67.0,495.0,8.0,300.0,893.0,26.0,724.0,1819.0,29406.0,382.0,802.0,2666.0,80539.0,26.0,32.0,172.0,1364.0,120.0,31.0,44.0,98.0,2.0,9332.0,208.0,6.0,368.0,3.0,1.0,3.0,56.0,106.0,299.0,1453.0,244.0,275.0,33.0,177.0,23.0,13.0,585.0,201.0,4.0,134.0,5.0,67.0,11.0,0.0,7.0,3.0,5.0,81.0,0.0,2031.0,8.0,15.0,10.0,65.0,2.0,7431.0,3156.0,3.0,338.0,109.0,1197.0,674.0,580.0,707.0,1.0,1221.0,0.0,3544.0,52.0,84.0,30.0,549.0,1029.0,840.0,50.0,1012.0,3.0,105.0,594.0,0.0,13.0,218.0,2.0,384.0,0.0,0.0,8.0,226.0,577.0,2806.0,6.0,2.0,7.0,5.0,2.0,5.0,24.0,1136.0,0.0,1.0,65.0,173.0,3629.0,252.0,13.0,14.0,156.0,238.0,85991.0,83.0,5.0,1.0,107.0,2.0,17.0,163.0,0.0,927.0,14.0,3.0,527064.0,283427.0
2020-03-28,28.0,91.0,4.0,2.0,186.0,267.0,405.0,690.0,372.0,7.0,3378.0,7697.0,165.0,0.0,7284.0,6.0,146.0,48.0,293.0,466.0,9.0,229.0,94.0,2.0,17.0,74.0,3417.0,24.0,115.0,3.0,0.0,5.0,4675.0,12104.0,1610.0,81946.0,101.0,88.0,58.0,4.0,539.0,0.0,5.0,263.0,80.0,8.0,8.0,162.0,2279.0,48582.0,13.0,11.0,2046.0,581.0,409.0,1627.0,495.0,6.0,64059.0,575.0,16.0,1025.0,5.0,32964.0,144.0,7.0,14543.0,81.0,36.0,137.0,55.0,5.0,3.0,2.0,13.0,966.0,7.0,9.0,32.0,51.0,5.0,95.0,586.0,8.0,343.0,1046.0,29.0,873.0,2121.0,32332.0,458.0,890.0,3035.0,86498.0,26.0,52.0,212.0,1499.0,193.0,31.0,58.0,102.0,2.0,9478.0,225.0,6.0,391.0,3.0,1.0,3.0,60.0,106.0,358.0,1605.0,280.0,345.0,42.0,199.0,24.0,14.0,717.0,219.0,4.0,139.0,5.0,75.0,11.0,0.0,7.0,3.0,5.0,94.0,0.0,2161.0,8.0,15.0,10.0,81.0,2.0,8603.0,3581.0,3.0,416.0,131.0,1197.0,786.0,635.0,803.0,1.0,1389.0,64.0,4268.0,56.0,91.0,30.0,562.0,1292.0,1036.0,54.0,1104.0,3.0,119.0,732.0,0.0,13.0,223.0,3.0,457.0,0.0,0.0,8.0,295.0,632.0,3046.0,9.0,3.0,7.0,5.0,2.0,5.0,25.0,1136.0,0.0,1.0,66.0,227.0,5698.0,267.0,13.0,14.0,218.0,238.0,104686.0,104.0,5.0,1.0,119.0,2.0,19.0,171.0,0.0,1170.0,16.0,5.0,591014.0,320640.0
